,Datetime,Temperature,Humidity,Speed_wind,GeneralDiffuseFlows,DiffuseFlows,Area_1,Area_2,Area_3
41699,12/16/2017 13:10,17.84,60.15,0.085,478.8,45.83,31020.53232,24813.74655,9744.057623
41700,12/16/2017 13:20,17.98,59.35,0.086,476.5,46.09,31087.45247,24765.8791,9749.819928
41701,12/16/2017 13:30,18.06,58.71,0.087,472.7,45.68,31020.53232,24695.91899,9663.385354
41702,12/16/2017 13:40,18.1,58.41,0.083,471.2,42.9,30911.02662,24817.42866,9565.42617
41703,12/16/2017 13:50,18.04,57.68,0.085,465.0,37.59,30758.93536,24508.13133,9692.196879
41704,12/16/2017 14:00,18.1,57.91,0.08,465.8,36.51,30898.85932,24276.15833,9934.213685
41705,12/16/2017 14:10,18.09,57.81,0.083,452.7,36.16,30898.85932,24408.71433,9749.819928
41706,12/16/2017 14:20,18.24,57.81,0.085,445.8,36.94,31014.44867,24254.06566,9767.106843
41707,12/16/2017 14:30,18.26,58.04,0.083,434.2,36.61,30856.27376,24290.88678,9703.721489
41708,12/16/2017 14:40,18.27,57.21,0.082,419.1,36.13,30929.27757,24110.46333,9865.066026
41709,12/16/2017 14:50,18.38,58.54,0.083,402.1,36.06,30777.18631,24084.68855,9807.442977
41710,12/16/2017 15:00,18.38,57.68,0.082,386.2,36.75,29968.06084,24154.64867,9519.327731
41711,12/16/2017 15:10,18.42,58.61,0.083,367.6,38.26,29907.22433,24213.56244,9525.090036
41712,12/16/2017 15:20,18.41,57.68,0.084,353.3,40.2,30114.06844,24003.68211,9588.47539
41713,12/16/2017 15:30,18.42,58.48,0.081,338.7,46.51,29974.14449,24158.33078,9663.385354
41714,12/16/2017 15:40,18.6,56.98,0.083,323.0,60.02,29822.05323,24125.19178,9576.95078
41715,12/16/2017 15:50,18.5,57.04,0.084,284.0,83.5,29943.72624,24224.60878,9450.180072
41716,12/16/2017 16:00,18.42,58.28,0.082,224.4,108.9,29779.46768,23871.12611,9513.565426
41717,12/16/2017 16:10,18.34,58.04,0.082,237.3,153.9,29767.30038,23793.80178,9605.762305
41718,12/16/2017 16:20,18.21,59.21,0.085,187.0,161.2,29712.54753,23510.27923,9818.967587
41719,12/16/2017 16:30,18.07,59.88,0.082,158.5,157.4,30065.39924,23745.93434,9784.393758
41720,12/16/2017 16:40,17.88,60.55,0.084,111.5,116.7,30302.6616,24250.38355,10170.46819
41721,12/16/2017 16:50,17.75,60.31,0.082,93.7,102.5,30582.50951,25075.17643,10908.04322
41722,12/16/2017 17:10,17.48,62.85,0.083,84.6,96.1,32912.54753,27258.6683,13691.23649
41723,12/16/2017 17:20,17.43,62.62,0.081,75.3,86.6,35412.92776,29051.8564,14186.79472
41724,12/16/2017 17:30,17.22,63.28,0.082,32.94,35.67,37615.20913,30671.98527,14492.19688
41725,12/16/2017 17:40,17.01,63.55,0.081,17.62,18.26,38661.59696,31437.86438,15108.76351
41726,12/16/2017 17:50,16.91,63.65,0.083,8.69,8.9,39111.78707,31721.38693,15350.78031
41727,12/16/2017 18:00,16.63,66.59,0.081,3.996,4.105,38898.85932,31839.21448,15183.67347
41728,12/16/2017 18:10,16.24,67.86,0.085,2.119,2.203,38789.35361,31769.25437,15235.53421
41729,12/16/2017 18:30,15.93,68.99,0.082,0.132,0.219,38588.59316,31540.96349,15402.64106
41730,12/16/2017 18:50,15.76,69.76,0.084,0.022,0.096,38333.07985,31242.71249,15298.91957
41731,12/16/2017 19:00,15.65,72.5,0.081,0.04,0.119,38205.32319,31345.8116,15402.64106
41732,12/16/2017 19:10,15.35,75.5,0.08,0.055,0.111,38454.75285,31625.65204,15587.03481
41733,12/16/2017 19:20,15.08,76.4,0.08,0.022,0.152,38424.3346,31592.51304,15736.85474
41734,12/16/2017 19:30,14.91,77.1,0.079,0.062,0.145,38369.58175,31493.09604,15506.36255
41735,12/16/2017 19:40,14.81,78.1,0.082,0.033,0.133,38278.327,31356.85793,15471.78872
41736,12/16/2017 19:50,14.64,78.8,0.086,0.048,0.145,38211.40684,31161.70604,15437.21489
41737,12/16/2017 20:00,14.45,79.6,0.085,0.066,0.13,38016.73004,31213.2556,15696.51861
41738,12/16/2017 20:10,14.35,79.5,0.084,0.037,0.163,38126.23574,31312.6726,15754.14166
41739,12/16/2017 20:20,13.98,80.6,0.085,0.055,0.178,37791.63498,31320.03682,15477.55102
41740,12/16/2017 20:30,13.9,80.8,0.082,0.051,0.152,37414.44867,31102.79227,15627.37095
41741,12/16/2017 20:50,13.96,81.0,0.085,0.037,0.145,36873.0038,30977.60049,15633.13325
41742,12/16/2017 21:00,13.54,80.2,0.082,0.048,0.163,36714.8289,30730.89905,15304.68187
41743,12/16/2017 21:10,13.19,81.1,0.079,0.055,0.108,36489.73384,30554.15772,15200.96038
41744,12/16/2017 21:20,13.0,81.8,0.082,0.048,0.141,36307.22433,30303.77416,15010.80432
41745,12/16/2017 21:30,12.97,81.8,0.081,0.033,0.137,36112.54753,30042.34428,15183.67347
41746,12/16/2017 21:40,12.68,81.2,0.081,0.048,0.115,35516.34981,29891.37772,15010.80432
41747,12/16/2017 21:50,12.62,79.7,0.081,0.04,0.119,35139.1635,29442.16017,14855.22209
41748,12/16/2017 22:00,12.55,79.6,0.083,0.059,0.137,34883.65019,28838.29396,14739.97599
41749,12/16/2017 22:10,12.49,79.9,0.082,0.04,0.145,34488.21293,28808.83707,14538.29532
41750,12/16/2017 22:20,12.33,81.4,0.083,0.051,0.148,34019.77186,28477.44707,14538.29532
41751,12/16/2017 22:30,12.23,82.9,0.081,0.048,0.174,33393.15589,27836.75974,14238.65546
41752,12/16/2017 22:40,11.9,83.2,0.084,0.037,0.126,32967.30038,27420.68119,14031.21248
41753,12/16/2017 22:50,11.66,82.1,0.079,0.059,0.1,32444.10646,27096.65542,13743.09724
41754,12/16/2017 23:00,11.71,81.0,0.082,0.04,0.141,31361.21673,26474.37864,13587.51501
41755,12/16/2017 23:10,11.78,80.4,0.081,0.062,0.122,30740.68441,25535.44032,13149.57983
41756,12/16/2017 23:30,12.14,83.2,0.082,0.055,0.159,29098.09886,24033.139,12348.61945
41757,12/16/2017 23:40,11.78,82.3,0.082,0.044,0.171,28550.57034,23606.01411,12267.94718
41758,12/16/2017 23:50,11.44,81.6,0.083,0.048,0.122,28027.37643,22932.18779,12072.02881
41759,12/17/2017 0:00,11.56,82.1,0.08,0.051,0.174,27394.67681,22468.24179,11662.90516
41760,12/17/2017 0:10,11.56,80.6,0.082,0.048,0.126,26476.04563,22033.75268,11420.88836
41761,12/17/2017 0:30,11.31,81.5,0.081,0.073,0.122,25277.56654,20748.69592,11224.96999
41762,12/17/2017 0:40,11.35,82.7,0.08,0.026,0.152,24809.12548,20266.33937,10948.37935
41763,12/17/2017 0:50,11.26,83.6,0.082,0.037,0.185,24316.34981,19776.61859,10602.64106
41764,12/17/2017 1:00,11.04,83.7,0.078,0.044,0.167,23823.57414,19250.07671,10493.15726
41765,12/17/2017 1:10,11.09,83.1,0.083,0.051,0.159,23647.14829,18951.82571,10516.20648
41766,12/17/2017 1:20,11.07,84.1,0.081,0.04,0.145,23373.38403,18605.70727,10441.29652
41767,12/17/2017 1:30,10.88,84.9,0.083,0.044,0.145,23032.69962,18219.08561,10066.7467
41768,12/17/2017 1:40,10.72,84.4,0.083,0.055,0.126,22728.51711,17979.74839,9939.97599
41769,12/17/2017 1:50,11.0,82.8,0.083,0.037,0.204,22436.5019,17703.59006,9807.442977
41770,12/17/2017 2:00,10.98,82.5,0.083,0.033,0.174,22071.48289,17405.33906,9963.02521
41771,12/17/2017 2:10,10.64,82.4,0.084,0.051,0.141,21992.39544,17129.18073,9847.779112
41772,12/17/2017 2:20,10.48,82.8,0.083,0.044,0.134,21663.87833,17084.9954,9651.860744
41773,12/17/2017 2:30,10.28,83.8,0.079,0.04,0.152,21450.95057,16783.06229,9565.42617
41774,12/17/2017 2:40,10.18,84.3,0.082,0.04,0.145,21377.94677,16569.49985,9536.614646
41775,12/17/2017 2:50,10.21,84.3,0.083,0.033,0.156,21213.68821,16440.62596,9502.040816
41776,12/17/2017 3:00,10.33,84.2,0.084,0.048,0.141,20769.58175,16333.84474,9231.212485
41777,12/17/2017 3:10,10.3,84.4,0.086,0.077,0.093,20453.23194,16252.83829,9173.589436
41778,12/17/2017 3:20,10.15,84.0,0.082,0.026,0.189,20453.23194,16065.05063,9156.302521
41779,12/17/2017 3:30,10.09,84.1,0.082,0.044,0.152,20453.23194,16013.50107,9323.409364
41780,12/17/2017 3:40,10.01,84.1,0.078,0.055,0.096,20313.30798,15891.99141,9139.015606
41781,12/17/2017 3:50,9.83,83.8,0.081,0.07,0.182,20124.71483,15925.13041,8971.908764
41782,12/17/2017 4:00,9.93,83.8,0.082,0.048,0.208,20063.87833,15833.07763,8977.671068
41783,12/17/2017 4:10,10.03,83.4,0.081,0.04,0.152,20069.96198,15880.94508,9121.728691
41784,12/17/2017 4:20,10.06,83.2,0.084,0.037,0.108,20149.04943,15833.07763,9277.310924
41785,12/17/2017 4:30,10.0,83.0,0.084,0.037,0.141,20191.63498,15803.62074,9069.867947
41786,12/17/2017 4:40,9.97,82.9,0.085,0.048,0.182,20234.22053,15862.53452,9052.581032
41787,12/17/2017 4:50,9.85,82.9,0.085,0.04,0.108,20209.88593,15880.94508,9018.007203
41788,12/17/2017 5:00,9.63,83.4,0.082,0.044,0.159,20264.63878,15825.71341,9219.687875
41789,12/17/2017 5:10,9.6,83.6,0.082,0.007,0.193,20301.14068,15851.48819,9179.351741
41790,12/17/2017 5:20,9.78,83.7,0.081,0.022,0.152,20532.31939,15880.94508,9087.154862
41791,12/17/2017 5:30,9.61,84.0,0.083,0.04,0.145,20587.07224,16035.59374,9156.302521
41792,12/17/2017 5:40,9.52,84.4,0.08,0.048,0.137,20885.1711,16326.48052,9605.762305
41793,12/17/2017 5:50,9.37,84.6,0.081,0.033,0.185,21682.12928,16749.92329,9836.254502
41794,12/17/2017 6:00,9.18,85.6,0.081,0.044,0.163,21408.36502,16551.08929,9484.753902
41795,12/17/2017 6:20,9.52,84.5,0.085,0.037,0.126,21536.12167,16646.82418,9064.105642
41796,12/17/2017 6:30,9.45,84.9,0.086,0.044,0.178,21329.27757,16639.45996,9029.531813
41797,12/17/2017 7:00,9.1,85.2,0.081,0.051,0.122,18743.72624,14732.12642,7490.996399
41798,12/17/2017 7:10,9.19,85.3,0.08,0.037,0.152,18536.88213,14360.2332,6782.232893
41799,12/17/2017 7:20,9.03,85.5,0.082,0.029,0.137,18196.19772,13513.34765,6465.306122
41800,12/17/2017 7:40,8.99,85.1,0.083,0.062,0.134,18421.29278,13358.69899,6280.912365
41801,12/17/2017 8:00,8.94,85.7,0.08,0.49,0.523,18786.31179,13564.89721,6563.265306
41802,12/17/2017 8:10,8.73,85.9,0.08,2.368,2.118,18774.14449,13826.32709,6482.593037
41803,12/17/2017 8:20,8.83,86.1,0.081,4.604,4.35,19291.25475,14389.69009,6465.306122
41804,12/17/2017 8:30,8.82,86.4,0.084,8.67,7.99,19589.35361,14503.83553,6615.12605
41805,12/17/2017 8:40,8.85,86.6,0.087,24.52,12.88,19930.03802,14757.9012,6955.102041
41806,12/17/2017 8:50,8.91,86.4,0.084,29.83,16.23,20343.72624,15151.88708,7277.791116
41807,12/17/2017 9:00,9.25,85.1,0.085,65.25,20.11,21079.84791,15704.20374,7231.692677
41808,12/17/2017 9:10,9.7,84.3,0.082,107.2,24.66,21815.96958,16355.9374,7358.463385
41809,12/17/2017 9:20,9.72,83.1,0.087,126.0,25.07,22643.34601,16945.07518,7421.848739
41810,12/17/2017 9:30,9.79,82.6,0.085,157.3,27.42,23160.45627,17258.05462,7854.021609
41811,12/17/2017 9:40,9.84,83.0,0.086,182.7,29.57,23616.73004,17895.05983,8038.415366
41812,12/17/2017 10:00,10.65,80.8,0.085,230.7,29.64,24492.77567,18738.26327,8263.145258
41813,12/17/2017 10:10,11.0,78.5,0.081,257.2,30.26,25052.47148,19187.48082,8557.022809
41814,12/17/2017 10:20,11.48,77.2,0.082,280.8,31.01,25508.74525,19529.91715,8862.42497
41815,12/17/2017 10:40,12.06,73.8,0.088,324.8,32.12,25989.35361,20093.28015,8816.326531
41816,12/17/2017 11:00,13.01,72.5,0.08,367.5,32.45,27023.57414,20870.20558,9046.818727
41817,12/17/2017 11:10,13.41,71.2,0.084,385.2,33.65,27315.58935,21208.9598,9098.679472
41818,12/17/2017 11:20,13.79,72.1,0.083,401.2,34.61,27698.85932,21474.0718,9133.253301
41819,12/17/2017 11:30,14.5,71.9,0.082,416.1,34.67,27936.12167,21801.77969,9219.687875
41820,12/17/2017 11:40,15.1,71.6,0.083,429.9,34.98,28130.79848,21864.37558,9444.417767
41821,12/17/2017 11:50,15.66,70.9,0.082,440.1,35.9,28398.47909,21978.52102,9571.188475
41822,12/17/2017 12:00,16.17,68.06,0.085,452.0,34.49,28574.90494,22103.7128,9542.376951
41823,12/17/2017 12:10,16.56,63.35,0.086,460.9,34.26,28684.41065,22306.2289,9542.376951
41824,12/17/2017 12:30,17.06,62.85,0.086,474.6,34.78,28684.41065,23171.52501,9686.434574
41825,12/17/2017 12:50,17.55,61.32,0.085,483.8,35.18,28696.57795,23267.2599,9669.147659
41826,12/17/2017 13:00,17.7,60.48,0.084,485.4,35.43,28818.25095,23219.39245,9663.385354
41827,12/17/2017 13:10,17.92,59.91,0.083,485.3,34.64,28806.08365,23149.43234,9732.533013
41828,12/17/2017 13:30,18.29,56.54,0.082,483.4,34.13,28477.56654,23097.88279,9744.057623
41829,12/17/2017 13:40,18.39,55.51,0.082,479.4,33.83,28386.31179,23094.20068,9726.770708
41830,12/17/2017 13:50,18.52,57.11,0.084,472.6,34.08,28398.47909,22799.63179,9738.295318
41831,12/17/2017 14:00,18.59,58.18,0.083,463.9,34.11,28520.15209,22611.84412,9968.787515
41832,12/17/2017 14:10,18.62,58.31,0.083,455.2,33.92,28459.31559,22840.13501,9755.582233
41833,12/17/2017 14:20,18.65,56.61,0.08,444.0,34.07,28544.48669,22773.85701,9646.098439
41834,12/17/2017 14:30,18.85,58.11,0.082,431.0,34.09,28599.23954,22858.54557,9738.295318
41835,12/17/2017 14:50,18.94,55.07,0.083,402.4,33.26,28495.81749,22858.54557,10060.98439
41836,12/17/2017 15:00,19.0,53.94,0.087,386.4,32.77,27996.95817,22876.95612,9778.631453
41837,12/17/2017 15:20,19.02,53.44,0.085,349.6,32.44,27887.45247,23145.75023,9795.918367
41838,12/17/2017 15:30,19.04,54.21,0.082,329.2,32.7,27583.26996,22818.04234,10009.12365
41839,12/17/2017 15:40,19.01,54.41,0.085,306.7,34.73,27692.77567,22674.44001,9761.344538
41840,12/17/2017 15:50,19.01,55.21,0.083,285.4,43.43,27656.27376,22895.36668,9600.0
41841,12/17/2017 16:10,18.81,56.38,0.081,237.9,113.5,27735.36122,22784.90334,9623.04922
41842,12/17/2017 16:30,18.67,58.44,0.08,184.4,185.6,28021.29278,23079.47223,9640.336134
41843,12/17/2017 16:40,18.49,60.05,0.081,162.6,187.9,28629.65779,23156.79656,9772.869148
41844,12/17/2017 17:00,18.2,62.12,3.908,115.4,143.6,29755.13308,24423.44277,12095.07803
41845,12/17/2017 17:20,17.75,64.49,4.913,72.6,93.1,33508.74525,28061.36852,13973.58944
41846,12/17/2017 17:30,17.5,66.22,4.92,50.43,64.56,36222.05323,29791.96072,14417.28691
41847,12/17/2017 17:40,17.09,67.89,4.918,15.95,16.17,36970.34221,30741.94538,14693.87755
41848,12/17/2017 17:50,16.77,69.46,4.918,11.04,11.22,37079.84791,30881.8656,14930.13205
41849,12/17/2017 18:00,16.46,71.3,4.918,6.524,6.571,37165.01901,30697.76005,14849.45978
41850,12/17/2017 18:10,16.23,71.4,4.918,2.799,2.874,37274.52471,30686.71372,15183.67347
41851,12/17/2017 18:20,16.02,72.0,4.919,0.607,0.693,37304.94297,30701.44216,15149.09964
41852,12/17/2017 18:30,15.83,72.8,4.914,0.084,0.178,37560.45627,30808.22338,15408.40336
41853,12/17/2017 18:40,15.62,72.9,4.915,0.04,0.137,37536.12167,30833.99816,15362.30492
41854,12/17/2017 18:50,15.49,73.7,4.916,0.066,0.222,37517.87072,30966.55416,15333.4934
41855,12/17/2017 19:00,15.32,74.4,4.91,0.08,0.119,37736.88213,31080.6996,15448.7395
41856,12/17/2017 19:10,15.27,74.7,4.914,0.048,0.141,37761.21673,31316.35471,15535.17407
41857,12/17/2017 19:20,15.2,75.1,4.915,0.062,0.141,37955.89354,31224.30193,15661.94478
41858,12/17/2017 19:30,15.29,75.1,3.006,0.044,0.115,37627.37643,31010.73949,15316.20648
41859,12/17/2017 19:40,15.26,75.9,0.081,0.044,0.145,38132.31939,30867.13716,15373.82953
41860,12/17/2017 20:10,14.84,79.3,0.08,0.044,0.159,38041.06464,31389.99693,15765.66627
41861,12/17/2017 20:20,14.63,80.3,0.08,0.033,0.152,37828.13688,31423.13593,15546.69868
41862,12/17/2017 20:40,14.53,81.0,0.079,0.044,0.148,37578.70722,31386.31482,15644.65786
41863,12/17/2017 20:50,14.26,81.4,0.082,0.044,0.163,37274.52471,31412.0896,15529.41176
41864,12/17/2017 21:10,13.84,82.5,0.081,0.04,0.178,36337.64259,30701.44216,14930.13205
41865,12/17/2017 21:20,13.5,83.3,0.082,0.07,0.122,36009.12548,30447.3765,14768.78752
41866,12/17/2017 21:30,13.5,83.4,0.079,0.015,0.152,35619.77186,30156.48972,14889.79592
41867,12/17/2017 21:40,13.45,83.5,0.079,0.04,0.163,35248.6692,29666.76895,14682.35294
41868,12/17/2017 21:50,13.39,83.2,0.082,0.029,0.156,34987.07224,29294.87573,14428.81152
41869,12/17/2017 22:00,13.51,83.5,0.081,0.059,0.148,34597.71863,29000.30684,14267.46699
41870,12/17/2017 22:10,13.57,83.2,0.081,0.037,0.122,34220.53232,28724.14851,14146.45858
41871,12/17/2017 22:20,13.36,83.0,0.083,0.044,0.182,33520.91255,28492.17551,14065.78631
41872,12/17/2017 22:40,12.92,83.5,0.081,0.022,0.174,32109.5057,27254.98619,13201.44058
41873,12/17/2017 23:00,12.31,83.6,0.081,0.07,0.089,30485.1711,25855.78398,12861.46459
41874,12/17/2017 23:10,12.21,83.9,0.08,0.051,0.137,29730.79848,25097.2691,12533.01321
41875,12/17/2017 23:20,12.15,83.9,0.084,0.048,0.145,28909.5057,24268.79411,12193.03721
41876,12/17/2017 23:50,11.81,83.8,0.081,0.037,0.119,27047.90875,22589.75146,11461.22449
41877,12/18/2017 0:00,11.54,84.1,0.083,0.07,0.093,26396.95817,22037.4348,11017.52701
41878,12/18/2017 0:10,11.38,84.0,0.082,0.037,0.122,25739.92395,21521.93925,10896.51861
41879,12/18/2017 0:20,11.19,84.6,0.084,0.026,0.182,25009.88593,20918.07303,10729.41176
41880,12/18/2017 0:40,11.11,85.6,0.082,0.033,0.152,24042.58555,19809.75759,10475.87035
41881,12/18/2017 1:00,11.0,85.7,0.08,0.026,0.197,23312.54753,18970.23627,9997.59904
41882,12/18/2017 1:10,10.98,86.0,0.079,0.04,0.174,22947.52852,18631.48205,9928.451381
41883,12/18/2017 1:20,10.96,85.9,0.082,0.044,0.137,22722.43346,18351.64161,9957.262905
41884,12/18/2017 1:30,10.96,85.6,0.079,0.029,0.096,22442.58555,18079.16539,9582.713085
41885,12/18/2017 1:40,10.87,85.0,0.082,0.04,0.145,22272.24335,17722.00061,9536.614646
41886,12/18/2017 1:50,10.85,85.2,0.078,0.037,0.159,21986.31179,17519.4845,9427.130852
41887,12/18/2017 2:00,10.78,84.9,0.084,0.026,0.204,21603.04183,17478.98128,9513.565426
41888,12/18/2017 2:20,10.36,86.3,0.083,0.026,0.174,21286.69202,16904.57195,9139.015606
41889,12/18/2017 2:40,10.34,87.1,0.083,0.022,0.141,21158.93536,16683.64529,9133.253301
41890,12/18/2017 2:50,10.25,87.2,0.081,0.048,0.108,20970.34221,16646.82418,9179.351741
41891,12/18/2017 3:00,10.08,87.8,0.083,0.062,0.122,21037.26236,16679.96318,9127.490996
41892,12/18/2017 3:10,10.08,88.3,0.085,0.051,0.167,21037.26236,16444.30807,8885.47419
41893,12/18/2017 3:20,10.27,88.7,0.079,0.048,0.185,20964.25856,16418.53329,8862.42497
41894,12/18/2017 3:40,10.32,88.7,0.082,0.048,0.133,20800.0,16514.26818,8983.433373
41895,12/18/2017 3:50,10.09,88.9,0.081,0.048,0.111,20818.25095,16411.16907,8925.810324
41896,12/18/2017 4:00,9.77,88.8,0.082,0.026,0.197,20860.8365,16521.6324,8781.752701
41897,12/18/2017 4:10,9.73,88.9,0.078,0.029,0.096,20860.8365,16540.04296,8770.228091
41898,12/18/2017 4:20,9.58,89.3,0.082,0.048,0.167,20988.59316,16528.99662,8925.810324
41899,12/18/2017 4:40,9.57,90.3,0.082,0.066,0.159,21286.69202,16624.73151,8804.801921
41900,12/18/2017 4:50,9.55,90.5,0.083,0.037,0.137,21238.02281,16797.79073,8810.564226
41901,12/18/2017 5:00,9.58,90.8,0.086,0.04,0.13,21244.10646,16996.62473,8891.236495
41902,12/18/2017 5:10,9.57,90.8,0.081,0.037,0.111,21256.27376,17044.49218,9104.441777
41903,12/18/2017 5:20,9.45,90.9,0.082,0.07,0.133,21475.28517,17125.49862,9064.105642
41904,12/18/2017 5:30,9.37,91.3,0.08,0.044,0.134,21487.45247,17232.27984,8994.957983
41905,12/18/2017 6:00,9.08,91.5,0.081,0.051,0.115,22667.68061,18554.15772,9455.942377
41906,12/18/2017 6:20,9.07,91.9,0.082,0.059,0.134,22874.52471,18642.52838,8873.94958
41907,12/18/2017 6:30,8.99,92.3,0.081,0.037,0.152,23142.20532,18889.22983,8695.318127
41908,12/18/2017 6:40,8.9,92.5,0.083,0.051,0.148,23130.03802,18992.32894,8568.547419
41909,12/18/2017 7:00,9.0,92.7,0.081,0.04,0.122,22667.68061,19043.87849,7848.259304
41910,12/18/2017 7:10,8.86,92.9,0.083,0.066,0.108,23008.36502,19025.46793,7231.692677
41911,12/18/2017 7:30,8.74,93.1,0.079,0.051,0.126,23172.62357,18115.9865,6960.864346
41912,12/18/2017 7:40,8.69,93.3,0.083,0.029,0.137,23087.45247,18119.66861,6661.22449
41913,12/18/2017 8:00,8.47,93.3,0.081,0.366,0.389,23549.80989,18259.58883,6701.560624
41914,12/18/2017 8:10,8.17,93.4,0.081,2.196,2.196,24292.01521,19080.6996,6995.438175
41915,12/18/2017 8:20,7.87,93.7,0.08,4.754,4.599,24851.71103,19621.96993,7081.872749
41916,12/18/2017 8:40,8.01,93.9,0.081,15.64,14.92,25721.673,20089.59804,7214.405762
41917,12/18/2017 8:50,8.12,93.9,0.082,26.37,24.1,26226.61597,20343.6637,7364.22569
41918,12/18/2017 9:00,8.31,93.9,0.082,53.22,43.83,26932.31939,20741.3317,7692.677071
41919,12/18/2017 9:10,8.4,93.8,0.083,51.89,49.54,26542.96578,21289.96625,7669.627851
41920,12/18/2017 9:20,8.49,93.9,0.087,85.9,77.1,27644.10646,21547.71402,7692.677071
41921,12/18/2017 9:40,8.64,94.0,0.081,148.2,88.6,28471.48289,22221.54035,8170.948379
41922,12/18/2017 9:50,8.8,94.1,0.083,178.6,77.4,28891.25475,22843.81712,8193.997599
41923,12/18/2017 10:00,8.95,94.1,0.083,183.8,90.1,29292.77567,23116.29334,8124.84994
41924,12/18/2017 10:10,9.15,94.1,0.081,244.5,105.9,29700.38023,23245.16723,8234.333733
41925,12/18/2017 10:20,9.3,94.2,0.083,278.1,106.2,30229.65779,23631.78889,8459.063625
41926,12/18/2017 10:30,9.4,94.2,0.086,283.7,73.8,30558.1749,24022.09267,8741.416567
41927,12/18/2017 10:40,9.59,94.1,0.087,311.7,63.79,31130.03802,24393.98589,8672.268908
41928,12/18/2017 11:00,9.74,93.9,0.084,353.5,58.52,31622.81369,24530.224,8747.178872
41929,12/18/2017 11:10,10.11,94.0,0.087,369.9,57.6,31665.39924,24832.1571,8948.859544
41930,12/18/2017 11:20,10.3,93.6,0.086,388.4,59.19,31957.41445,25067.81221,9000.720288
41931,12/18/2017 11:30,10.45,93.4,0.083,402.1,63.75,32225.09506,25067.81221,8868.187275
41932,12/18/2017 11:40,10.65,93.3,0.083,413.7,64.18,32310.26616,25170.91132,8914.285714
41933,12/18/2017 11:50,11.03,93.3,0.086,429.4,59.95,32468.44106,25347.65265,9104.441777
41934,12/18/2017 12:00,11.26,92.9,0.083,441.1,57.43,32529.27757,25222.46088,9190.876351
41935,12/18/2017 12:10,11.51,92.5,0.084,451.5,56.25,32541.44487,25402.88432,9323.409364
41936,12/18/2017 12:20,11.94,92.4,0.087,459.7,55.19,32596.19772,25553.85087,9450.180072
41937,12/18/2017 12:30,12.32,91.9,0.084,465.8,57.43,32815.20913,25866.83032,9392.557023
41938,12/18/2017 12:40,12.67,91.0,0.087,472.6,60.67,32973.38403,26139.30654,9605.762305
41939,12/18/2017 12:50,12.96,89.7,0.084,472.4,62.86,33107.22433,26220.31298,9634.57383
41940,12/18/2017 13:10,14.02,88.3,0.084,478.6,66.06,32273.76426,26087.75698,9502.040816
41941,12/18/2017 13:30,14.92,83.9,0.083,456.6,67.71,31853.9924,25675.36054,9576.95078
41942,12/18/2017 13:50,15.91,79.4,0.085,451.9,68.07,31282.12928,25616.44676,9052.581032
41943,12/18/2017 14:00,16.42,76.7,0.082,451.9,64.66,31811.40684,26212.94876,8764.465786
41944,12/18/2017 14:10,16.67,73.7,0.08,450.2,58.85,31957.41445,26113.53176,8925.810324
41945,12/18/2017 14:30,17.33,67.66,0.083,428.8,56.53,31659.31559,26455.96809,8706.842737
41946,12/18/2017 14:50,17.7,65.25,0.082,358.2,57.65,31209.12548,26606.93464,8856.662665
41947,12/18/2017 15:10,18.05,63.75,0.083,360.7,49.44,31123.95437,26404.41853,9369.507803
41948,12/18/2017 15:20,18.27,63.92,0.082,342.6,45.42,30977.94677,26198.22031,9265.786315
41949,12/18/2017 15:30,18.29,63.79,0.086,322.8,45.3,30911.02662,25951.51887,9219.687875
41950,12/18/2017 15:40,18.49,63.68,0.083,303.1,47.15,30880.60837,25719.54587,9329.171669
41951,12/18/2017 15:50,18.95,63.79,0.084,284.7,53.62,31063.11787,25638.53943,9185.114046
41952,12/18/2017 16:00,18.9,62.98,0.075,258.1,73.0,31196.95817,25594.3541,9098.679472
41953,12/18/2017 16:30,17.74,67.62,0.072,179.9,172.9,31488.97338,25598.03621,9530.852341
41954,12/18/2017 16:50,17.73,68.16,0.077,134.3,157.7,32498.85932,26312.36576,10153.18127
41955,12/18/2017 17:00,17.63,69.03,0.077,111.5,133.1,33283.65019,27074.56275,11818.48739
41956,12/18/2017 17:10,17.41,69.33,0.073,84.7,101.3,35114.8289,29018.7174,13818.0072
41957,12/18/2017 17:20,17.2,70.4,0.079,65.91,78.7,38199.23954,32008.59159,14832.17287
41958,12/18/2017 17:30,16.86,71.6,0.075,48.85,57.7,39963.4981,33628.72047,15200.96038
41959,12/18/2017 17:40,16.39,73.3,0.081,21.45,22.01,40298.09886,33967.47469,15293.15726
41960,12/18/2017 17:50,15.87,75.1,0.08,13.85,14.14,40328.51711,34372.5069,15431.45258
41961,12/18/2017 18:00,15.66,76.1,0.075,7.99,8.11,40310.26616,34346.73213,15731.09244
41962,12/18/2017 18:10,15.48,77.2,0.082,4.095,4.105,40584.03042,34438.7849,15696.51861
41963,12/18/2017 18:20,15.32,77.8,0.082,1.274,1.328,41101.14068,34449.83124,15736.85474
41964,12/18/2017 18:40,15.25,78.9,0.091,0.073,0.082,40754.37262,34284.13624,15777.19088
41965,12/18/2017 18:50,15.45,79.0,0.085,0.051,0.108,40760.45627,34405.6459,15725.33013
41966,12/18/2017 19:00,15.52,78.6,0.08,0.048,0.134,40748.28897,34155.26235,15736.85474
